#{"t_start": 1775966359.4315364, "env_id": "FetchReach-v4"}
r,l,t
-49.0,50,165.867768
-50.0,50,165.981285
-50.0,50,166.096828
-50.0,50,166.212257
-50.0,50,166.332166
-50.0,50,166.44347
-50.0,50,166.557804
-50.0,50,166.671667
-40.0,50,166.785722
-50.0,50,168.13729
-48.0,50,168.25107
-50.0,50,168.361155
-46.0,50,168.470421
-50.0,50,168.581404
-48.0,50,168.695236
-50.0,50,168.805047
-50.0,50,168.914
-50.0,50,169.023798
-50.0,50,169.133818
-50.0,50,169.246228
-50.0,50,169.355086
-48.0,50,169.466944
-50.0,50,169.578168
-49.0,50,169.689565
-48.0,50,169.799052
-50.0,50,169.906923
-50.0,50,170.015922
-48.0,50,170.128532
-50.0,50,170.238595
-50.0,50,170.348053
-50.0,50,170.459189
-47.0,50,170.569649
-47.0,50,170.679985
-50.0,50,170.790032
-50.0,50,170.900633
-50.0,50,171.009652
-50.0,50,171.121117
-50.0,50,171.231363
-50.0,50,171.341737
-49.0,50,171.45321
-48.0,50,171.56831
-50.0,50,171.678491
-40.0,50,171.788308
-50.0,50,171.903465
-45.0,50,172.014781
-50.0,50,172.124805
-48.0,50,172.233705
-45.0,50,172.344404
-50.0,50,172.454566
-50.0,50,172.568649
-47.0,50,173.899972
-50.0,50,174.013148
-48.0,50,174.125168
-50.0,50,174.238032
-50.0,50,174.352557
-49.0,50,174.467013
-35.0,50,174.581086
-50.0,50,174.699778
-50.0,50,174.811873
-43.0,50,174.922902
-50.0,50,175.034424
-50.0,50,175.151454
-50.0,50,175.264196
-48.0,50,175.875071
-50.0,50,175.987255
-50.0,50,176.097666
-49.0,50,176.208954
-50.0,50,176.321958
-50.0,50,176.433085
-49.0,50,176.546572
-50.0,50,176.658579
-44.0,50,176.770844
-49.0,50,176.88302
-50.0,50,176.996005
-50.0,50,177.108565
-48.0,50,177.223489
-50.0,50,177.333739
-50.0,50,177.446511
-47.0,50,177.564469
-42.0,50,177.680524
-49.0,50,177.792033
-50.0,50,177.906711
-50.0,50,178.01783
-50.0,50,178.128628
-41.0,50,178.240885
-45.0,50,178.352257
-50.0,50,178.462626
-50.0,50,178.572861
-50.0,50,178.686102
-49.0,50,178.799628
-45.0,50,178.909952
-43.0,50,180.255296
-46.0,50,180.365957
-38.0,50,180.475829
-49.0,50,180.588036
-45.0,50,180.701903
-47.0,50,180.814291
-48.0,50,180.928017
-50.0,50,181.041681
-42.0,50,181.153518
-50.0,50,181.26351
-46.0,50,181.378842
-48.0,50,181.4916
-47.0,50,181.605536
-50.0,50,181.719454
-50.0,50,181.830699
-50.0,50,181.946448
-46.0,50,182.056663
-40.0,50,182.166923
-50.0,50,182.283816
-46.0,50,182.397333
-39.0,50,182.508554
-46.0,50,182.620712
-36.0,50,182.734669
-46.0,50,182.844804
-41.0,50,182.955547
-50.0,50,183.065279
-48.0,50,183.178638
-48.0,50,183.288272
-50.0,50,183.399064
-47.0,50,183.509906
-50.0,50,183.621833
-45.0,50,183.734172
-39.0,50,183.850277
-45.0,50,183.961933
-50.0,50,184.071795
-46.0,50,184.181102
-27.0,50,184.294999
-47.0,50,184.409173
-50.0,50,184.520729
-49.0,50,184.637655
-47.0,50,184.757128
-50.0,50,186.258004
-45.0,50,186.372725
-48.0,50,186.493024
-37.0,50,186.60994
-34.0,50,186.734565
-50.0,50,186.850887
-39.0,50,186.971756
-46.0,50,187.091249
-48.0,50,187.20613
-37.0,50,187.323983
-48.0,50,187.434438
-45.0,50,187.546527
-47.0,50,187.657601
-50.0,50,187.767115
-50.0,50,187.879097
-44.0,50,187.993029
-40.0,50,188.102473
-42.0,50,188.213861
-45.0,50,188.324529
-43.0,50,188.434567
-37.0,50,188.551842
-50.0,50,188.668023
-50.0,50,188.778463
-44.0,50,188.889701
-45.0,50,189.002253
-50.0,50,189.113165
-45.0,50,189.224552
-46.0,50,189.33509
-50.0,50,189.447671
-43.0,50,189.559551
-50.0,50,189.669955
-49.0,50,189.780357
-48.0,50,189.890356
-48.0,50,190.000571
-49.0,50,190.1145
-48.0,50,190.228246
-39.0,50,190.338632
-49.0,50,190.448426
-44.0,50,190.560448
-50.0,50,190.669734
-42.0,50,190.781448
-45.0,50,192.128401
-48.0,50,192.24077
-50.0,50,192.354158
-44.0,50,192.467785
-49.0,50,192.580097
-39.0,50,192.693272
-41.0,50,192.803007
-47.0,50,192.917762
-46.0,50,193.030305
-40.0,50,193.14356
-49.0,50,193.25362
-33.0,50,193.37174
-42.0,50,193.487222
-39.0,50,193.59849
-41.0,50,193.713052
-50.0,50,193.829288
-37.0,50,193.9421
-42.0,50,194.05322
-31.0,50,194.170536
-49.0,50,194.283297
-50.0,50,194.394718
-49.0,50,194.509824
-46.0,50,194.622298
-42.0,50,194.734976
-47.0,50,194.845933
-46.0,50,194.956413
-50.0,50,195.068846
-46.0,50,195.182206
-37.0,50,195.292304
-50.0,50,195.400778
-44.0,50,195.515575
-50.0,50,195.626714
-44.0,50,195.741252
-42.0,50,195.851405
-39.0,50,195.96307
-45.0,50,196.076831
-44.0,50,196.186317
-47.0,50,196.301412
-48.0,50,196.413617
-48.0,50,196.527791
-45.0,50,196.636899
-43.0,50,197.986888
-38.0,50,198.102331
-42.0,50,198.215703
-45.0,50,198.324946
-32.0,50,198.438371
-47.0,50,198.548633
-41.0,50,198.657635
-50.0,50,198.766294
-50.0,50,198.878961
-41.0,50,198.987288
-32.0,50,199.10252
-33.0,50,199.211556
-46.0,50,199.319396
-36.0,50,199.428858
-42.0,50,199.539499
-49.0,50,199.648251
-48.0,50,199.762188
-41.0,50,199.876413
-47.0,50,199.987901
-48.0,50,200.103981
-46.0,50,200.213738
-39.0,50,200.32722
-50.0,50,200.44076
-49.0,50,200.552435
-48.0,50,200.662513
-46.0,50,200.773391
-33.0,50,200.886132
-47.0,50,200.99599
-41.0,50,201.107114
-43.0,50,201.221266
-50.0,50,201.33687
-48.0,50,201.452299
-43.0,50,201.563322
-39.0,50,201.672301
-30.0,50,201.787445
-48.0,50,201.903939
-40.0,50,202.014008
-44.0,50,202.127267
-41.0,50,202.239908
-48.0,50,202.356839
-45.0,50,202.467456
-43.0,50,203.792254
-40.0,50,203.907012
-46.0,50,204.017002
-45.0,50,204.129109
-41.0,50,204.242216
-36.0,50,204.35682
-48.0,50,204.470899
-34.0,50,204.582134
-37.0,50,205.176704
-47.0,50,205.288565
-49.0,50,205.40205
-45.0,50,205.516821
-47.0,50,205.631201
-45.0,50,205.742628
-44.0,50,205.858862
-45.0,50,205.976733
-39.0,50,206.087131
-42.0,50,206.201413
-42.0,50,206.316776
-40.0,50,206.427203
-47.0,50,206.544986
-46.0,50,206.659262
-43.0,50,206.777981
-35.0,50,206.888314
-50.0,50,206.997625
-44.0,50,207.107239
-37.0,50,207.217697
-34.0,50,207.334891
-33.0,50,207.446426
-50.0,50,207.55691
-49.0,50,207.672277
-31.0,50,207.786034
-40.0,50,207.900919
-34.0,50,208.014369
-48.0,50,208.124976
-47.0,50,208.235778
-34.0,50,208.3497
-31.0,50,208.463016
-44.0,50,208.572582
-42.0,50,208.683131
-42.0,50,208.793135
-37.0,50,210.129811
-25.0,50,210.244857
-28.0,50,210.358009
-44.0,50,210.47201
-42.0,50,210.582382
-45.0,50,210.693072
-38.0,50,210.809229
-31.0,50,210.925634
-42.0,50,211.040183
-35.0,50,211.154473
-41.0,50,211.265657
-31.0,50,211.375509
-41.0,50,211.485832
-48.0,50,211.595076
-44.0,50,211.708902
-47.0,50,211.829543
-35.0,50,211.943198
-39.0,50,212.059574
-36.0,50,212.171323
-29.0,50,212.285399
-40.0,50,212.396225
-47.0,50,212.512141
-34.0,50,212.625566
-29.0,50,212.737082
-42.0,50,212.847023
-45.0,50,212.9609
-36.0,50,213.075361
-34.0,50,213.186196
-41.0,50,213.297267
-40.0,50,213.410887
-38.0,50,213.524116
-43.0,50,213.633597
-41.0,50,213.743809
-46.0,50,213.853789
-41.0,50,213.969494
-43.0,50,214.082988
-36.0,50,214.193621
-43.0,50,214.303373
-43.0,50,214.415197
-37.0,50,214.526075
-38.0,50,214.640851
-37.0,50,215.969033
-36.0,50,216.078333
-35.0,50,216.196971
-44.0,50,216.308174
-47.0,50,216.418034
-23.0,50,216.532111
-25.0,50,216.642707
-40.0,50,216.761254
-37.0,50,216.873833
-42.0,50,216.986099
-36.0,50,217.099781
-46.0,50,217.215313
-41.0,50,217.32573
-42.0,50,217.44043
-38.0,50,217.552369
-39.0,50,217.665533
-40.0,50,217.78441
-38.0,50,217.895429
-39.0,50,218.007423
-43.0,50,218.120228
-46.0,50,218.239489
-40.0,50,218.349258
-50.0,50,218.461843
-41.0,50,218.573303
-42.0,50,218.685001
-49.0,50,218.796898
-42.0,50,218.909718
-38.0,50,219.019848
-41.0,50,219.13494
-46.0,50,219.248196
-46.0,50,219.36242
-31.0,50,219.478336
-50.0,50,219.588226
-34.0,50,219.698671
-43.0,50,219.810376
-50.0,50,219.924041
-41.0,50,220.036057
-39.0,50,220.148373
-43.0,50,220.261073
-39.0,50,220.371195
-42.0,50,220.486922
-40.0,50,221.849012
-35.0,50,221.964676
-34.0,50,222.073904
-50.0,50,222.183901
-48.0,50,222.295699
-35.0,50,222.408411
-31.0,50,222.517969
-30.0,50,222.633092
-41.0,50,222.745065
-36.0,50,222.85704
-39.0,50,222.970245
-37.0,50,223.086152
-36.0,50,223.196237
-44.0,50,223.310824
-45.0,50,223.424428
-45.0,50,223.536548
-48.0,50,223.647666
-36.0,50,223.759501
-28.0,50,223.868907
-34.0,50,223.979071
-33.0,50,224.089554
-36.0,50,224.199835
-44.0,50,224.31022
-37.0,50,224.422971
-27.0,50,224.533643
-45.0,50,224.648389
-44.0,50,224.758379
-16.0,50,224.8729
-37.0,50,224.98525
-40.0,50,225.096924
-42.0,50,225.207108
-50.0,50,225.317725
-36.0,50,225.430019
-37.0,50,225.539286
-39.0,50,225.649308
-34.0,50,225.763473
-27.0,50,225.874291
-41.0,50,225.984317
-39.0,50,226.093085
-35.0,50,226.208473
-35.0,50,226.324145
-32.0,50,227.74891
-30.0,50,227.869891
-50.0,50,227.985053
-39.0,50,228.094373
-44.0,50,228.208825
-37.0,50,228.31898
-40.0,50,228.428883
-39.0,50,228.541975
-44.0,50,228.653631
-35.0,50,228.762468
-43.0,50,228.87209
-29.0,50,228.981271
-23.0,50,229.094158
-36.0,50,229.204349
-30.0,50,229.317584
-43.0,50,229.43049
-35.0,50,229.545137
-48.0,50,229.661016
-44.0,50,229.774935
-46.0,50,229.885133
-48.0,50,229.994406
-45.0,50,230.105062
-37.0,50,230.214341
-42.0,50,230.329633
-37.0,50,230.44209
-33.0,50,230.553713
-46.0,50,230.665739
-17.0,50,230.779563
-38.0,50,230.889161
-31.0,50,231.00527
-21.0,50,231.121122
-44.0,50,231.23135
-40.0,50,231.341799
-33.0,50,231.455186
-20.0,50,231.568954
-34.0,50,231.67873
-38.0,50,231.793936
-36.0,50,231.906765
-39.0,50,232.017079
-45.0,50,232.127753
-20.0,50,232.239601
-29.0,50,233.662431
-38.0,50,233.774988
-25.0,50,233.890443
-34.0,50,234.492519
-37.0,50,234.603267
-38.0,50,234.7196
-42.0,50,234.830489
-27.0,50,234.94102
-41.0,50,235.056545
-35.0,50,235.166973
-36.0,50,235.279626
-26.0,50,235.389257
-29.0,50,235.499585
-45.0,50,235.610482
-42.0,50,235.722866
-25.0,50,235.835635
-30.0,50,235.950314
-41.0,50,236.065499
-36.0,50,236.177669
-23.0,50,236.288066
-41.0,50,236.397477
-30.0,50,236.507849
-39.0,50,236.617496
-41.0,50,236.728883
-39.0,50,236.839725
-29.0,50,236.949014
-34.0,50,237.067401
-33.0,50,237.182701
-41.0,50,237.298553
-28.0,50,237.408571
-33.0,50,237.521638
-33.0,50,237.630669
-47.0,50,237.745642
-48.0,50,237.859455
-49.0,50,237.967847
-33.0,50,238.076673
-24.0,50,238.186742
-37.0,50,238.297358
-35.0,50,238.40626
-32.0,50,238.517004
-26.0,50,238.629991
-39.0,50,239.979146
-36.0,50,240.09464
-47.0,50,240.209584
-32.0,50,240.330345
-35.0,50,240.444863
-31.0,50,240.580798
-45.0,50,240.692951
-19.0,50,240.810429
-41.0,50,240.921194
-33.0,50,241.032619
-38.0,50,241.142864
-41.0,50,241.252565
-41.0,50,241.363352
-26.0,50,241.479464
-33.0,50,241.59047
-37.0,50,241.701303
-30.0,50,241.812244
-36.0,50,241.925324
-25.0,50,242.036769
-34.0,50,242.14809
-36.0,50,242.261183
-45.0,50,242.374952
-38.0,50,242.487283
-44.0,50,242.597111
-34.0,50,242.706374
-42.0,50,242.817788
-30.0,50,242.928772
-29.0,50,243.039459
-24.0,50,243.153428
-30.0,50,243.264469
-43.0,50,243.383889
-28.0,50,243.494086
-37.0,50,243.603978
-44.0,50,243.716609
-35.0,50,243.830945
-29.0,50,243.943168
-34.0,50,244.058302
-37.0,50,244.167623
-25.0,50,244.286217
-29.0,50,244.396941
-37.0,50,244.507089
-29.0,50,245.854178
-29.0,50,245.965041
-44.0,50,246.079919
-40.0,50,246.191069
-42.0,50,246.302202
-33.0,50,246.411246
-27.0,50,246.524463
-39.0,50,246.636608
-26.0,50,246.748073
-36.0,50,246.859794
-37.0,50,246.97146
-29.0,50,247.080327
-27.0,50,247.19056
-43.0,50,247.31088
-44.0,50,247.434287
-36.0,50,247.545673
-27.0,50,247.65963
-37.0,50,247.76955
-32.0,50,247.887667
-22.0,50,247.996606
-36.0,50,248.106959
-39.0,50,248.217522
-42.0,50,248.327737
-38.0,50,248.437069
-34.0,50,248.553127
-31.0,50,248.663314
-28.0,50,248.772937
-34.0,50,248.888387
-20.0,50,249.003836
-36.0,50,249.115651
-47.0,50,249.22739
-32.0,50,249.344368
-34.0,50,249.454588
-21.0,50,249.568481
-32.0,50,249.679069
-30.0,50,249.787246
-35.0,50,249.90273
-24.0,50,250.014612
-24.0,50,250.125028
-37.0,50,250.239851
-49.0,50,250.352836
-40.0,50,251.681859
-28.0,50,251.800104
-12.0,50,251.914331
-37.0,50,252.023781
-21.0,50,252.138019
-26.0,50,252.253379
-25.0,50,252.370703
-35.0,50,252.485216
-34.0,50,252.594119
-24.0,50,252.711684
-26.0,50,252.821094
-31.0,50,252.931127
-27.0,50,253.039583
-33.0,50,253.150477
-27.0,50,253.260572
-32.0,50,253.371195
-21.0,50,253.487892
-26.0,50,253.597987
-38.0,50,253.70746
-21.0,50,253.817499
-20.0,50,253.932836
-28.0,50,254.051878
-18.0,50,254.161383
-36.0,50,254.275047
-29.0,50,254.384079
-30.0,50,254.494503
-14.0,50,254.605483
-26.0,50,254.716651
-24.0,50,254.828481
-23.0,50,254.938834
-36.0,50,255.04843
-20.0,50,255.159762
-37.0,50,255.26934
-32.0,50,255.382874
-40.0,50,255.499425
-31.0,50,255.60846
-41.0,50,255.721146
-35.0,50,255.842131
-37.0,50,255.953357
-34.0,50,256.063073
-35.0,50,256.172875
-31.0,50,257.506052
-17.0,50,257.616824
-27.0,50,257.727697
-15.0,50,257.845153
-20.0,50,257.956974
-11.0,50,258.07218
-24.0,50,258.186824
-22.0,50,258.303877
-35.0,50,258.414849
-28.0,50,258.533484
-32.0,50,258.646653
-32.0,50,258.756927
-33.0,50,258.873333
-28.0,50,258.981966
-17.0,50,259.09872
-27.0,50,259.208961
-15.0,50,259.32028
-35.0,50,259.437418
-38.0,50,259.550183
-38.0,50,259.661952
-19.0,50,259.77234
-8.0,50,259.888409
-35.0,50,259.999775
-23.0,50,260.114583
-20.0,50,260.227044
-25.0,50,260.341614
-12.0,50,260.459368
-25.0,50,260.57275
-9.0,50,260.686511
-22.0,50,260.803412
-29.0,50,260.913766
-21.0,50,261.02939
-33.0,50,261.139593
-31.0,50,261.25161
-18.0,50,261.361923
-32.0,50,261.480376
-37.0,50,261.591027
-41.0,50,261.701919
-23.0,50,261.811362
-33.0,50,262.406007
-38.0,50,262.514647
-25.0,50,263.851469
-30.0,50,263.961125
-28.0,50,264.070807
-19.0,50,264.18521
-17.0,50,264.305659
-19.0,50,264.416363
-24.0,50,264.535272
-25.0,50,264.645271
-12.0,50,264.762832
-35.0,50,264.885304
-26.0,50,264.996508
-31.0,50,265.107384
-27.0,50,265.217087
-24.0,50,265.32907
-13.0,50,265.441993
-17.0,50,265.559881
-25.0,50,265.673411
-23.0,50,265.783812
-13.0,50,265.900032
-31.0,50,266.016715
-29.0,50,266.127751
-17.0,50,266.238171
-9.0,50,266.35666
-30.0,50,266.4675
-25.0,50,266.583812
-18.0,50,266.70058
-18.0,50,266.815036
-30.0,50,266.92558
-28.0,50,267.041366
-12.0,50,267.157042
-31.0,50,267.269895
-25.0,50,267.386486
-23.0,50,267.505702
-14.0,50,267.615861
-23.0,50,267.726117
-25.0,50,267.841226
-37.0,50,267.952797
-20.0,50,268.065935
-20.0,50,268.176942
-22.0,50,268.288497
-30.0,50,268.400063
-24.0,50,269.73942
-30.0,50,269.849652
-36.0,50,269.964503
-27.0,50,270.074688
-36.0,50,270.18648
-15.0,50,270.30344
-25.0,50,270.414241
-26.0,50,270.532342
-19.0,50,270.651569
-35.0,50,270.760955
-33.0,50,270.874871
-31.0,50,270.991518
-37.0,50,271.101947
-29.0,50,271.212296
-18.0,50,271.331991
-21.0,50,271.442825
-14.0,50,271.554165
-21.0,50,271.663885
-18.0,50,271.775213
-34.0,50,271.884757
-30.0,50,271.996042
-27.0,50,272.106151
-30.0,50,272.221138
-12.0,50,272.342704
-34.0,50,272.455982
-30.0,50,272.566584
-17.0,50,272.688928
-36.0,50,272.803004
-33.0,50,272.91812
-35.0,50,273.032161
-26.0,50,273.141913
-21.0,50,273.25848
-32.0,50,273.368241
-20.0,50,273.478433
-19.0,50,273.591823
-30.0,50,273.701804
-22.0,50,273.818921
-12.0,50,273.93408
-21.0,50,274.053124
-23.0,50,274.162679
-24.0,50,274.279136
-27.0,50,275.564476
-28.0,50,275.681451
-18.0,50,275.798595
-28.0,50,275.912498
-26.0,50,276.029109
-27.0,50,276.139442
-35.0,50,276.249216
-28.0,50,276.35879
-34.0,50,276.470118
-48.0,50,276.581224
-27.0,50,276.691856
-30.0,50,276.801281
-17.0,50,276.912145
-11.0,50,277.027528
-26.0,50,277.144356
-23.0,50,277.254778
-34.0,50,277.368327
-24.0,50,277.47839
-23.0,50,277.588861
-28.0,50,277.699207
-33.0,50,277.810721
-45.0,50,277.926337
-28.0,50,278.043011
-17.0,50,278.160408
-18.0,50,278.279332
-16.0,50,278.394343
-22.0,50,278.514321
-23.0,50,278.626564
-25.0,50,278.736754
-22.0,50,278.851922
-28.0,50,278.968608
-27.0,50,279.082954
-27.0,50,279.193838
-29.0,50,279.304135
-29.0,50,279.415363
-27.0,50,279.528758
-27.0,50,279.641315
-31.0,50,279.751963
-32.0,50,279.861992
-29.0,50,279.971664
-21.0,50,280.085738
-13.0,50,281.365438
-8.0,50,281.480634
-18.0,50,281.589986
-16.0,50,281.706626
-22.0,50,281.829701
-20.0,50,281.939967
-6.0,50,282.055707
-22.0,50,282.17407
-23.0,50,282.285169
-16.0,50,282.40265
-17.0,50,282.52377
-22.0,50,282.641473
-18.0,50,282.752031
-26.0,50,282.861665
-17.0,50,282.978275
-17.0,50,283.091131
-27.0,50,283.20083
-24.0,50,283.312537
-17.0,50,283.421312
-19.0,50,283.535765
-25.0,50,283.645914
-23.0,50,283.757486
-16.0,50,283.866528
-23.0,50,283.979057
-24.0,50,284.090341
-26.0,50,284.198889
-18.0,50,284.311441
-25.0,50,284.422096
-22.0,50,284.531075
-18.0,50,284.642169
-17.0,50,284.754014
-20.0,50,284.86385
-31.0,50,284.972675
-13.0,50,285.081899
-25.0,50,285.197057
-19.0,50,285.311029
-10.0,50,285.41995
-21.0,50,285.534733
-32.0,50,285.645732
-27.0,50,285.754353
-13.0,50,285.865254
-14.0,50,287.142343
-8.0,50,287.260538
-19.0,50,287.376423
-19.0,50,287.494865
-23.0,50,287.607495
-24.0,50,287.728295
-14.0,50,287.839458
-19.0,50,287.95051
-21.0,50,288.061052
-26.0,50,288.171763
-16.0,50,288.287239
-26.0,50,288.402047
-24.0,50,288.513215
-22.0,50,288.623034
-17.0,50,288.742216
-23.0,50,288.85146
-7.0,50,288.967111
-13.0,50,289.078496
-17.0,50,289.189987
-28.0,50,289.300224
-21.0,50,289.412642
-25.0,50,289.52363
-25.0,50,289.637813
-27.0,50,289.750509
-30.0,50,289.867329
-26.0,50,289.978586
-24.0,50,290.092954
-24.0,50,290.205414
-26.0,50,290.317922
-25.0,50,290.434614
-15.0,50,290.545295
-38.0,50,290.656995
-9.0,50,290.773884
-20.0,50,290.884148
-34.0,50,291.479233
-22.0,50,291.589316
-7.0,50,291.710396
-15.0,50,291.820356
-16.0,50,291.939691
-15.0,50,292.049241
-19.0,50,292.159193
-20.0,50,293.429548
-13.0,50,293.542835
-9.0,50,293.655089
-25.0,50,293.771779
-11.0,50,293.882903
-22.0,50,293.995723
-19.0,50,294.114578
-4.0,50,294.235602
-22.0,50,294.345397
-22.0,50,294.454453
-17.0,50,294.56496
-17.0,50,294.679532
-11.0,50,294.788291
-11.0,50,294.897797
-11.0,50,295.016081
-23.0,50,295.125864
-13.0,50,295.242217
-11.0,50,295.35311
-16.0,50,295.464095
-13.0,50,295.580576
-10.0,50,295.693183
-10.0,50,295.803204
-13.0,50,295.919651
-8.0,50,296.03702
-17.0,50,296.1457
-19.0,50,296.265058
-13.0,50,296.375357
-8.0,50,296.491519
-30.0,50,296.602284
-5.0,50,296.717217
-22.0,50,296.831333
-13.0,50,296.945358
-18.0,50,297.056341
-22.0,50,297.168032
-12.0,50,297.280592
-14.0,50,297.389736
-10.0,50,297.499603
-28.0,50,297.61221
-18.0,50,297.72273
-17.0,50,297.835904
-11.0,50,297.94907
-13.0,50,299.249335
-16.0,50,299.358555
-22.0,50,299.471567
-32.0,50,299.584089
-24.0,50,299.693962
-22.0,50,299.805668
-24.0,50,299.920159
-15.0,50,300.0338
-15.0,50,300.143509
-33.0,50,300.253947
-18.0,50,300.368647
-28.0,50,300.480178
-20.0,50,300.5921
-11.0,50,300.703548
-16.0,50,300.817117
-13.0,50,300.932152
-10.0,50,301.046647
-22.0,50,301.15825
-15.0,50,301.268545
-9.0,50,301.378568
-22.0,50,301.488187
-19.0,50,301.599626
-7.0,50,301.717861
-13.0,50,301.828788
-12.0,50,301.940307
-18.0,50,302.051646
-6.0,50,302.17201
-9.0,50,302.291113
-11.0,50,302.406013
-10.0,50,302.527884
-15.0,50,302.645935
-9.0,50,302.76511
-19.0,50,302.886246
-20.0,50,303.001039
-17.0,50,303.116842
-20.0,50,303.228651
-35.0,50,303.339518
-16.0,50,303.451133
-24.0,50,303.563744
-11.0,50,303.676811
-27.0,50,304.943425
-18.0,50,305.053006
-18.0,50,305.165307
-17.0,50,305.275644
-4.0,50,305.393474
-16.0,50,305.503924
-18.0,50,305.61448
-6.0,50,305.731258
-11.0,50,305.84246
-12.0,50,305.954511
-17.0,50,306.065297
-7.0,50,306.185906
-17.0,50,306.300565
-19.0,50,306.417125
-23.0,50,306.527891
-17.0,50,306.640584
-12.0,50,306.752487
-16.0,50,306.868509
-10.0,50,306.979372
-19.0,50,307.091486
-10.0,50,307.211413
-19.0,50,307.32386
-6.0,50,307.445662
-15.0,50,307.557491
-17.0,50,307.667668
-9.0,50,307.787099
-25.0,50,307.905346
-3.0,50,308.027447
-19.0,50,308.142987
-16.0,50,308.262403
-14.0,50,308.372835
-10.0,50,308.486621
-11.0,50,308.607517
-14.0,50,308.725712
-7.0,50,308.83815
-5.0,50,308.95363
-9.0,50,309.069806
-16.0,50,309.179348
-13.0,50,309.290621
-11.0,50,309.401845
-24.0,50,309.511467
-7.0,50,310.791298
-21.0,50,310.905266
-20.0,50,311.014766
-9.0,50,311.134251
-15.0,50,311.24657
-6.0,50,311.361279
-16.0,50,311.474446
-4.0,50,311.595695
-15.0,50,311.715351
-6.0,50,311.837897
-17.0,50,311.951736
-19.0,50,312.061192
-6.0,50,312.17866
-9.0,50,312.297638
-13.0,50,312.412545
-9.0,50,312.531744
-23.0,50,312.645122
-9.0,50,312.759937
-13.0,50,312.870187
-16.0,50,312.987445
-5.0,50,313.105523
-16.0,50,313.217007
-14.0,50,313.329288
-13.0,50,313.441595
-5.0,50,313.553143
-13.0,50,313.668055
-12.0,50,313.779829
-6.0,50,313.895243
-17.0,50,314.016877
-9.0,50,314.134372
-18.0,50,314.244482
-6.0,50,314.361623
-4.0,50,314.477168
-16.0,50,314.590606
-19.0,50,314.700284
-13.0,50,314.822586
-14.0,50,314.939101
-14.0,50,315.059178
-6.0,50,315.177453
-11.0,50,315.288942
-12.0,50,315.400932
-4.0,50,316.692822
-21.0,50,316.815028
-15.0,50,316.926541
-22.0,50,317.041263
-24.0,50,317.160349
-9.0,50,317.271399
-14.0,50,317.38998
-20.0,50,317.50246
-13.0,50,317.613501
-10.0,50,317.723066
-4.0,50,317.842943
-17.0,50,317.963957
-9.0,50,318.074543
-7.0,50,318.189291
-9.0,50,318.302903
-7.0,50,318.413957
-15.0,50,318.528714
-16.0,50,318.648672
-15.0,50,318.761154
-15.0,50,318.879203
-23.0,50,318.991769
-18.0,50,319.103651
-19.0,50,319.215461
-5.0,50,319.335894
-15.0,50,319.447817
-25.0,50,319.557915
-12.0,50,319.67318
-5.0,50,319.791362
-17.0,50,319.901365
-6.0,50,320.02297
-19.0,50,320.628983
-19.0,50,320.743401
-19.0,50,320.85468
-3.0,50,320.974515
-16.0,50,321.08446
-16.0,50,321.205866
-11.0,50,321.316798
-11.0,50,321.43576
-8.0,50,321.546597
-28.0,50,321.655757
-7.0,50,321.767385
-21.0,50,323.054087
-7.0,50,323.167173
-5.0,50,323.288812
-18.0,50,323.399165
-17.0,50,323.510642
-13.0,50,323.624902
-10.0,50,323.734432
-14.0,50,323.84532
-10.0,50,323.959487
-8.0,50,324.0753
-4.0,50,324.183686
-21.0,50,324.292624
-14.0,50,324.401954
-8.0,50,324.512904
-12.0,50,324.625623
-14.0,50,324.745663
-22.0,50,324.86266
-10.0,50,324.972543
-13.0,50,325.085415
-15.0,50,325.19873
-12.0,50,325.312184
-17.0,50,325.422724
-13.0,50,325.532883
-9.0,50,325.646086
-16.0,50,325.758053
-27.0,50,325.871496
-9.0,50,325.981819
-14.0,50,326.100827
-13.0,50,326.211772
-13.0,50,326.330594
-3.0,50,326.447775
-14.0,50,326.561119
-19.0,50,326.672347
-6.0,50,326.783323
-13.0,50,326.898099
-13.0,50,327.007459
-24.0,50,327.128198
-20.0,50,327.237777
-3.0,50,327.353987
-9.0,50,327.468682
-18.0,50,327.58155
-19.0,50,328.85314
-10.0,50,328.969664
-23.0,50,329.080193
-23.0,50,329.189804
-8.0,50,329.30102
-5.0,50,329.417255
-11.0,50,329.534433
-3.0,50,329.650169
-12.0,50,329.759762
-18.0,50,329.873101
-5.0,50,329.995005
-12.0,50,330.105423
-14.0,50,330.215394
-10.0,50,330.325962
-4.0,50,330.442681
-13.0,50,330.551994
-2.0,50,330.671803
-5.0,50,330.782552
-20.0,50,330.893934
-22.0,50,331.004458
-9.0,50,331.116734
-7.0,50,331.23224
-17.0,50,331.344087
-8.0,50,331.457399
-9.0,50,331.572643
-8.0,50,331.683245
-12.0,50,331.794565
-13.0,50,331.905509
-14.0,50,332.014924
-15.0,50,332.124189
-7.0,50,332.235728
-10.0,50,332.355251
-5.0,50,332.464137
-10.0,50,332.579123
-5.0,50,332.699853
-2.0,50,332.810162
-3.0,50,332.925568
-13.0,50,333.035327
-11.0,50,333.147745
-10.0,50,333.274601
-7.0,50,333.396721
-9.0,50,334.681227
-11.0,50,334.793584
-6.0,50,334.905477
-6.0,50,335.019258
-16.0,50,335.12899
-16.0,50,335.240844
-13.0,50,335.351387
